Trial,S1_val,S1_std,S2_val,S2_std,Decision (S1>S2)
40254,-4.97,0,-4.97,3,0
40255,-4.97,0,-4.97,3,0
40256,-4.97,0,-4.97,3,0
40257,-4.97,0,-4.97,3,0
40258,-4.97,0,-4.97,3,0
40259,-4.97,0,-4.97,3,0
40260,-4.97,0,-4.97,3,0
40261,-4.97,0,-4.97,3,0
40262,-4.97,0,-4.97,3,0
40263,-4.97,0,-4.97,3,0
40264,-4.97,0,-4.97,3,0
40265,-4.97,0,-4.97,3,0
40266,-4.97,0,-4.97,3,0
40267,-4.97,0,-4.97,3,0
40268,-4.97,0,-4.97,3,0
40269,-4.97,0,-4.97,3,0
40270,-4.97,0,-4.97,3,0
40271,-4.97,0,-4.97,3,0
40272,-4.97,0,-4.97,3,0
40273,-4.97,0,-4.97,3,0
40274,-4.97,0,-4.97,3,0
40275,-4.97,0,-4.97,3,0
40276,-4.97,0,-4.97,3,0
40277,-4.97,0,-4.97,3,0
40278,-4.97,0,-4.97,3,0
40279,-4.97,0,-4.97,3,0
40280,-4.97,0,-4.97,3,0
40281,-4.97,0,-4.97,3,0
40282,-4.97,0,-4.97,3,0
40283,-4.97,0,-4.97,3,0
40284,-4.97,0,-4.97,3,0
40285,-4.97,0,-4.97,3,0
40286,-4.97,0,-4.97,3,0
40287,-4.97,0,-4.97,3,0
40288,-4.97,0,-4.97,3,0
40289,-4.97,0,-4.97,3,0
40290,-4.97,0,-4.97,3,0
40291,-4.97,0,-4.97,3,0
40292,-4.97,0,-4.97,3,0
40293,-4.97,0,-4.97,3,0
40294,-4.97,0,-4.97,3,0
40295,-4.97,0,-4.97,3,0
40296,-4.97,0,-4.97,3,0
40297,-4.97,0,-4.97,3,0
40298,-4.97,0,-4.97,3,0
40299,-4.97,0,-4.97,3,0
40300,-4.97,0,-4.97,3,0
40301,-4.97,0,-4.97,4,0
40302,-4.97,0,-4.97,4,0
40303,-4.97,0,-4.97,4,0
40304,-4.97,0,-4.97,4,0
40305,-4.97,0,-4.97,4,0
40306,-4.97,0,-4.97,4,0
40307,-4.97,0,-4.97,4,0
40308,-4.97,0,-4.97,4,0
40309,-4.97,0,-4.97,4,0
40310,-4.97,0,-4.97,4,0
40311,-4.97,0,-4.97,4,0
40312,-4.97,0,-4.97,4,0
40313,-4.97,0,-4.97,4,0
40314,-4.97,0,-4.97,4,0
40315,-4.97,0,-4.97,4,0
40316,-4.97,0,-4.97,4,0
40317,-4.97,0,-4.97,4,0
40318,-4.97,0,-4.97,4,0
40319,-4.97,0,-4.97,4,0
40320,-4.97,0,-4.97,4,0
40321,-4.97,0,-4.97,4,0
40322,-4.97,0,-4.97,4,0
40323,-4.97,0,-4.97,4,0
40324,-4.97,0,-4.97,4,0
40325,-4.97,0,-4.97,4,0
40326,-4.97,0,-4.97,4,0
40327,-4.97,0,-4.97,4,0
40328,-4.97,0,-4.97,4,0
40329,-4.97,0,-4.97,4,0
40330,-4.97,0,-4.97,4,0
40331,-4.97,0,-4.97,4,0
40332,-4.97,0,-4.97,4,0
40333,-4.97,0,-4.97,4,0
40334,-4.97,0,-4.97,4,0
40335,-4.97,0,-4.97,4,0
40336,-4.97,0,-4.97,4,0
40337,-4.97,0,-4.97,4,0
40338,-4.97,0,-4.97,4,0
40339,-4.97,0,-4.97,4,0
40340,-4.97,0,-4.97,4,0
40341,-4.97,0,-4.97,4,0
40342,-4.97,0,-4.97,4,0
40343,-4.97,0,-4.97,4,0
40344,-4.97,0,-4.97,4,0
40345,-4.97,0,-4.97,4,0
40346,-4.97,0,-4.97,4,0
40347,-4.97,0,-4.97,4,0
40348,-4.97,0,-4.97,4,0
40349,-4.97,0,-4.97,4,0
40350,-4.97,0,-4.97,4,0
40351,-4.97,0,-4.97,4,0
40352,-4.97,0,-4.97,4,0
40353,-4.97,0,-4.97,4,0
40354,-4.97,0,-4.97,4,0
40355,-4.97,0,-4.97,4,0
40356,-4.97,0,-4.97,4,0
40357,-4.97,0,-4.97,4,0
40358,-4.97,0,-4.97,4,0
40359,-4.97,0,-4.97,4,0
40360,-4.97,0,-4.97,4,0
40361,-4.97,0,-4.97,4,0
40362,-4.97,0,-4.97,4,0
40363,-4.97,0,-4.97,4,0
40364,-4.97,0,-4.97,4,0
40365,-4.97,0,-4.97,4,0
40366,-4.97,0,-4.97,4,0
40367,-4.97,0,-4.97,4,0
40368,-4.97,0,-4.97,4,0
40369,-4.97,0,-4.97,4,0
40370,-4.97,0,-4.97,4,0
40371,-4.97,0,-4.97,4,0
40372,-4.97,0,-4.97,4,0
40373,-4.97,0,-4.97,4,0
40374,-4.97,0,-4.97,4,0
40375,-4.97,0,-4.97,4,0
40376,-4.97,0,-4.97,4,0
40377,-4.97,0,-4.97,4,0
40378,-4.97,0,-4.97,4,0
40379,-4.97,0,-4.97,4,0
40380,-4.97,0,-4.97,4,0
40381,-4.97,0,-4.97,4,0
40382,-4.97,0,-4.97,4,0
40383,-4.97,0,-4.97,4,0
40384,-4.97,0,-4.97,4,0
40385,-4.97,0,-4.97,4,0
40386,-4.97,0,-4.97,4,0
40387,-4.97,0,-4.97,4,0
40388,-4.97,0,-4.97,4,0
40389,-4.97,0,-4.97,4,0
40390,-4.97,0,-4.97,4,0
40391,-4.97,0,-4.97,4,0
40392,-4.97,0,-4.97,4,0
40393,-4.97,0,-4.97,4,0
40394,-4.97,0,-4.97,4,0
40395,-4.97,0,-4.97,4,0
40396,-4.97,0,-4.97,4,0
40397,-4.97,0,-4.97,4,0
40398,-4.97,0,-4.97,4,0
40399,-4.97,0,-4.97,4,0
40400,-4.97,0,-4.97,4,0
40401,-4.97,0,-4.97,5,0
40402,-4.97,0,-4.97,5,0
40403,-4.97,0,-4.97,5,0
40404,-4.97,0,-4.97,5,0
40405,-4.97,0,-4.97,5,0
40406,-4.97,0,-4.97,5,0
40407,-4.97,0,-4.97,5,0
40408,-4.97,0,-4.97,5,0
40409,-4.97,0,-4.97,5,0
40410,-4.97,0,-4.97,5,0
40411,-4.97,0,-4.97,5,0
40412,-4.97,0,-4.97,5,0
40413,-4.97,0,-4.97,5,0
40414,-4.97,0,-4.97,5,0
40415,-4.97,0,-4.97,5,0
40416,-4.97,0,-4.97,5,0
40417,-4.97,0,-4.97,5,0
40418,-4.97,0,-4.97,5,0
40419,-4.97,0,-4.97,5,0
40420,-4.97,0,-4.97,5,0
40421,-4.97,0,-4.97,5,0
40422,-4.97,0,-4.97,5,0
40423,-4.97,0,-4.97,5,0
40424,-4.97,0,-4.97,5,0
40425,-4.97,0,-4.97,5,0
40426,-4.97,0,-4.97,5,0
40427,-4.97,0,-4.97,5,0
40428,-4.97,0,-4.97,5,0
40429,-4.97,0,-4.97,5,0
40430,-4.97,0,-4.97,5,0
40431,-4.97,0,-4.97,5,0
40432,-4.97,0,-4.97,5,0
40433,-4.97,0,-4.97,5,0
40434,-4.97,0,-4.97,5,0
40435,-4.97,0,-4.97,5,0
40436,-4.97,0,-4.97,5,0
40437,-4.97,0,-4.97,5,0
40438,-4.97,0,-4.97,5,0
40439,-4.97,0,-4.97,5,0
40440,-4.97,0,-4.97,5,0
40441,-4.97,0,-4.97,5,0
40442,-4.97,0,-4.97,5,0
40443,-4.97,0,-4.97,5,0
40444,-4.97,0,-4.97,5,0
40445,-4.97,0,-4.97,5,0
40446,-4.97,0,-4.97,5,0
40447,-4.97,0,-4.97,5,0
40448,-4.97,0,-4.97,5,0
40449,-4.97,0,-4.97,5,0
40450,-4.97,0,-4.97,5,0
40451,-4.97,0,-4.97,5,0
40452,-4.97,0,-4.97,5,0
40453,-4.97,0,-4.97,5,0
40454,-4.97,0,-4.97,5,0
40455,-4.97,0,-4.97,5,0
40456,-4.97,0,-4.97,5,0
40457,-4.97,0,-4.97,5,0
40458,-4.97,0,-4.97,5,0
40459,-4.97,0,-4.97,5,0
40460,-4.97,0,-4.97,5,0
40461,-4.97,0,-4.97,5,0
40462,-4.97,0,-4.97,5,0
40463,-4.97,0,-4.97,5,0
40464,-4.97,0,-4.97,5,0
40465,-4.97,0,-4.97,5,0
40466,-4.97,0,-4.97,5,0
40467,-4.97,0,-4.97,5,0
40468,-4.97,0,-4.97,5,0
40469,-4.97,0,-4.97,5,0
40470,-4.97,0,-4.97,5,0
40471,-4.97,0,-4.97,5,0
40472,-4.97,0,-4.97,5,0
40473,-4.97,0,-4.97,5,0
40474,-4.97,0,-4.97,5,0
40475,-4.97,0,-4.97,5,0
40476,-4.97,0,-4.97,5,0
40477,-4.97,0,-4.97,5,0
40478,-4.97,0,-4.97,5,0
40479,-4.97,0,-4.97,5,0
40480,-4.97,0,-4.97,5,0
40481,-4.97,0,-4.97,5,0
40482,-4.97,0,-4.97,5,0
40483,-4.97,0,-4.97,5,0
40484,-4.97,0,-4.97,5,0
40485,-4.97,0,-4.97,5,0
40486,-4.97,0,-4.97,5,0
40487,-4.97,0,-4.97,5,0
40488,-4.97,0,-4.97,5,0
40489,-4.97,0,-4.97,5,0
40490,-4.97,0,-4.97,5,0
40491,-4.97,0,-4.97,5,0
40492,-4.97,0,-4.97,5,0
40493,-4.97,0,-4.97,5,0
40494,-4.97,0,-4.97,5,0
40495,-4.97,0,-4.97,5,0
40496,-4.97,0,-4.97,5,0
40497,-4.97,0,-4.97,5,0
40498,-4.97,0,-4.97,5,0
40499,-4.97,0,-4.97,5,0
40500,-4.97,0,-4.97,5,0
40501,-4.97,0,-4.97,6,0
40502,-4.97,0,-4.97,6,0
40503,-4.97,0,-4.97,6,0
40504,-4.97,0,-4.97,6,0
40505,-4.97,0,-4.97,6,0
40506,-4.97,0,-4.97,6,0
40507,-4.97,0,-4.97,6,0
40508,-4.97,0,-4.97,6,0
40509,-4.97,0,-4.97,6,0
40510,-4.97,0,-4.97,6,0
40511,-4.97,0,-4.97,6,0
40512,-4.97,0,-4.97,6,0
40513,-4.97,0,-4.97,6,0
40514,-4.97,0,-4.97,6,0
40515,-4.97,0,-4.97,6,0
40516,-4.97,0,-4.97,6,0
40517,-4.97,0,-4.97,6,0
40518,-4.97,0,-4.97,6,0
40519,-4.97,0,-4.97,6,0
40520,-4.97,0,-4.97,6,0
40521,-4.97,0,-4.97,6,0
40522,-4.97,0,-4.97,6,0
40523,-4.97,0,-4.97,6,0
40524,-4.97,0,-4.97,6,0
40525,-4.97,0,-4.97,6,0
40526,-4.97,0,-4.97,6,0
40527,-4.97,0,-4.97,6,0
40528,-4.97,0,-4.97,6,0
40529,-4.97,0,-4.97,6,0
40530,-4.97,0,-4.97,6,0
40531,-4.97,0,-4.97,6,0
40532,-4.97,0,-4.97,6,0
40533,-4.97,0,-4.97,6,0
40534,-4.97,0,-4.97,6,0
40535,-4.97,0,-4.97,6,0
40536,-4.97,0,-4.97,6,0
40537,-4.97,0,-4.97,6,0
40538,-4.97,0,-4.97,6,0
40539,-4.97,0,-4.97,6,0
40540,-4.97,0,-4.97,6,0
40541,-4.97,0,-4.97,6,0
40542,-4.97,0,-4.97,6,0
40543,-4.97,0,-4.97,6,0
40544,-4.97,0,-4.97,6,0
40545,-4.97,0,-4.97,6,0
40546,-4.97,0,-4.97,6,0
40547,-4.97,0,-4.97,6,0
40548,-4.97,0,-4.97,6,0
40549,-4.97,0,-4.97,6,0
40550,-4.97,0,-4.97,6,0
40551,-4.97,0,-4.97,6,0
40552,-4.97,0,-4.97,6,0
40553,-4.97,0,-4.97,6,0
40554,-4.97,0,-4.97,6,0
40555,-4.97,0,-4.97,6,0
40556,-4.97,0,-4.97,6,0
40557,-4.97,0,-4.97,6,0
40558,-4.97,0,-4.97,6,0
40559,-4.97,0,-4.97,6,0
40560,-4.97,0,-4.97,6,0
40561,-4.97,0,-4.97,6,0
40562,-4.97,0,-4.97,6,0
40563,-4.97,0,-4.97,6,0
40564,-4.97,0,-4.97,6,0
40565,-4.97,0,-4.97,6,0
40566,-4.97,0,-4.97,6,0
40567,-4.97,0,-4.97,6,0
40568,-4.97,0,-4.97,6,0
40569,-4.97,0,-4.97,6,0
40570,-4.97,0,-4.97,6,0
40571,-4.97,0,-4.97,6,0
40572,-4.97,0,-4.97,6,0
40573,-4.97,0,-4.97,6,0
40574,-4.97,0,-4.97,6,0
40575,-4.97,0,-4.97,6,0
40576,-4.97,0,-4.97,6,0
40577,-4.97,0,-4.97,6,0
40578,-4.97,0,-4.97,6,0
40579,-4.97,0,-4.97,6,0
40580,-4.97,0,-4.97,6,0
40581,-4.97,0,-4.97,6,0
40582,-4.97,0,-4.97,6,0
40583,-4.97,0,-4.97,6,0
40584,-4.97,0,-4.97,6,0
40585,-4.97,0,-4.97,6,0
40586,-4.97,0,-4.97,6,0
40587,-4.97,0,-4.97,6,0
40588,-4.97,0,-4.97,6,0
40589,-4.97,0,-4.97,6,0
40590,-4.97,0,-4.97,6,0
40591,-4.97,0,-4.97,6,0
40592,-4.97,0,-4.97,6,0
40593,-4.97,0,-4.97,6,0
40594,-4.97,0,-4.97,6,0
40595,-4.97,0,-4.97,6,0
40596,-4.97,0,-4.97,6,0
40597,-4.97,0,-4.97,6,0
40598,-4.97,0,-4.97,6,0
40599,-4.97,0,-4.97,6,0
40600,-4.97,0,-4.97,6,0
40601,-4.97,0,-4.97,7,0
40602,-4.97,0,-4.97,7,0
40603,-4.97,0,-4.97,7,0
40604,-4.97,0,-4.97,7,0
40605,-4.97,0,-4.97,7,0
40606,-4.97,0,-4.97,7,0
40607,-4.97,0,-4.97,7,0
40608,-4.97,0,-4.97,7,0
40609,-4.97,0,-4.97,7,0
40610,-4.97,0,-4.97,7,0
40611,-4.97,0,-4.97,7,0
40612,-4.97,0,-4.97,7,0
40613,-4.97,0,-4.97,7,0
40614,-4.97,0,-4.97,7,0
40615,-4.97,0,-4.97,7,0
40616,-4.97,0,-4.97,7,0
40617,-4.97,0,-4.97,7,0
40618,-4.97,0,-4.97,7,0
40619,-4.97,0,-4.97,7,0
40620,-4.97,0,-4.97,7,0
40621,-4.97,0,-4.97,7,0
40622,-4.97,0,-4.97,7,0
40623,-4.97,0,-4.97,7,0
40624,-4.97,0,-4.97,7,0
40625,-4.97,0,-4.97,7,0
40626,-4.97,0,-4.97,7,0
40627,-4.97,0,-4.97,7,0
40628,-4.97,0,-4.97,7,0
40629,-4.97,0,-4.97,7,0
40630,-4.97,0,-4.97,7,0
40631,-4.97,0,-4.97,7,0
40632,-4.97,0,-4.97,7,0
40633,-4.97,0,-4.97,7,0
40634,-4.97,0,-4.97,7,0
40635,-4.97,0,-4.97,7,0
40636,-4.97,0,-4.97,7,0
40637,-4.97,0,-4.97,7,0
40638,-4.97,0,-4.97,7,0
40639,-4.97,0,-4.97,7,0
40640,-4.97,0,-4.97,7,0
40641,-4.97,0,-4.97,7,0
40642,-4.97,0,-4.97,7,0
40643,-4.97,0,-4.97,7,0
40644,-4.97,0,-4.97,7,0
40645,-4.97,0,-4.97,7,0
40646,-4.97,0,-4.97,7,0
40647,-4.97,0,-4.97,7,0
40648,-4.97,0,-4.97,7,0
40649,-4.97,0,-4.97,7,0
40650,-4.97,0,-4.97,7,0
40651,-4.97,0,-4.97,7,0
40652,-4.97,0,-4.97,7,0
40653,-4.97,0,-4.97,7,0
40654,-4.97,0,-4.97,7,0
40655,-4.97,0,-4.97,7,0
40656,-4.97,0,-4.97,7,0
40657,-4.97,0,-4.97,7,0
40658,-4.97,0,-4.97,7,0
40659,-4.97,0,-4.97,7,0
40660,-4.97,0,-4.97,7,0
40661,-4.97,0,-4.97,7,0
40662,-4.97,0,-4.97,7,0
40663,-4.97,0,-4.97,7,0
40664,-4.97,0,-4.97,7,0
40665,-4.97,0,-4.97,7,0
40666,-4.97,0,-4.97,7,0
40667,-4.97,0,-4.97,7,0
40668,-4.97,0,-4.97,7,0
40669,-4.97,0,-4.97,7,0
40670,-4.97,0,-4.97,7,0
40671,-4.97,0,-4.97,7,0
40672,-4.97,0,-4.97,7,0
40673,-4.97,0,-4.97,7,0
40674,-4.97,0,-4.97,7,0
40675,-4.97,0,-4.97,7,0
40676,-4.97,0,-4.97,7,0
40677,-4.97,0,-4.97,7,0
40678,-4.97,0,-4.97,7,0
40679,-4.97,0,-4.97,7,0
40680,-4.97,0,-4.97,7,0
40681,-4.97,0,-4.97,7,0
40682,-4.97,0,-4.97,7,0
40683,-4.97,0,-4.97,7,0
40684,-4.97,0,-4.97,7,0
40685,-4.97,0,-4.97,7,0
40686,-4.97,0,-4.97,7,0
40687,-4.97,0,-4.97,7,0
40688,-4.97,0,-4.97,7,0
40689,-4.97,0,-4.97,7,0
40690,-4.97,0,-4.97,7,0
40691,-4.97,0,-4.97,7,0
40692,-4.97,0,-4.97,7,0
40693,-4.97,0,-4.97,7,0
40694,-4.97,0,-4.97,7,0
40695,-4.97,0,-4.97,7,0
40696,-4.97,0,-4.97,7,0
40697,-4.97,0,-4.97,7,0
40698,-4.97,0,-4.97,7,0
40699,-4.97,0,-4.97,7,0
40700,-4.97,0,-4.97,7,0
40701,-4.97,0,-4.97,8,0
40702,-4.97,0,-4.97,8,0
40703,-4.97,0,-4.97,8,0
40704,-4.97,0,-4.97,8,0
40705,-4.97,0,-4.97,8,0
40706,-4.97,0,-4.97,8,0
40707,-4.97,0,-4.97,8,0
40708,-4.97,0,-4.97,8,0
40709,-4.97,0,-4.97,8,0
40710,-4.97,0,-4.97,8,0
40711,-4.97,0,-4.97,8,0
40712,-4.97,0,-4.97,8,0
40713,-4.97,0,-4.97,8,0
40714,-4.97,0,-4.97,8,0
40715,-4.97,0,-4.97,8,0
40716,-4.97,0,-4.97,8,0
40717,-4.97,0,-4.97,8,0
40718,-4.97,0,-4.97,8,0
40719,-4.97,0,-4.97,8,0
40720,-4.97,0,-4.97,8,0
40721,-4.97,0,-4.97,8,0
40722,-4.97,0,-4.97,8,0
40723,-4.97,0,-4.97,8,0
40724,-4.97,0,-4.97,8,0
40725,-4.97,0,-4.97,8,0
40726,-4.97,0,-4.97,8,0
40727,-4.97,0,-4.97,8,0
40728,-4.97,0,-4.97,8,0
40729,-4.97,0,-4.97,8,0
40730,-4.97,0,-4.97,8,0
40731,-4.97,0,-4.97,8,0
40732,-4.97,0,-4.97,8,0
40733,-4.97,0,-4.97,8,0
40734,-4.97,0,-4.97,8,0
40735,-4.97,0,-4.97,8,0
40736,-4.97,0,-4.97,8,0
40737,-4.97,0,-4.97,8,0
40738,-4.97,0,-4.97,8,0
40739,-4.97,0,-4.97,8,0
40740,-4.97,0,-4.97,8,0
40741,-4.97,0,-4.97,8,0
40742,-4.97,0,-4.97,8,0
40743,-4.97,0,-4.97,8,0
40744,-4.97,0,-4.97,8,0
40745,-4.97,0,-4.97,8,0
40746,-4.97,0,-4.97,8,0
40747,-4.97,0,-4.97,8,0
40748,-4.97,0,-4.97,8,0
40749,-4.97,0,-4.97,8,0
40750,-4.97,0,-4.97,8,0
40751,-4.97,0,-4.97,8,0
40752,-4.97,0,-4.97,8,0
40753,-4.97,0,-4.97,8,0
40754,-4.97,0,-4.97,8,0
40755,-4.97,0,-4.97,8,0
40756,-4.97,0,-4.97,8,0
40757,-4.97,0,-4.97,8,0
40758,-4.97,0,-4.97,8,0
40759,-4.97,0,-4.97,8,0
40760,-4.97,0,-4.97,8,0
40761,-4.97,0,-4.97,8,0
40762,-4.97,0,-4.97,8,0
40763,-4.97,0,-4.97,8,0
40764,-4.97,0,-4.97,8,0
40765,-4.97,0,-4.97,8,0
40766,-4.97,0,-4.97,8,0
40767,-4.97,0,-4.97,8,0
40768,-4.97,0,-4.97,8,0
40769,-4.97,0,-4.97,8,0
40770,-4.97,0,-4.97,8,0
40771,-4.97,0,-4.97,8,0
40772,-4.97,0,-4.97,8,0
40773,-4.97,0,-4.97,8,0
40774,-4.97,0,-4.97,8,0
40775,-4.97,0,-4.97,8,0
40776,-4.97,0,-4.97,8,0
40777,-4.97,0,-4.97,8,0
40778,-4.97,0,-4.97,8,0
40779,-4.97,0,-4.97,8,0
40780,-4.97,0,-4.97,8,0
40781,-4.97,0,-4.97,8,0
40782,-4.97,0,-4.97,8,0
40783,-4.97,0,-4.97,8,0
40784,-4.97,0,-4.97,8,0
40785,-4.97,0,-4.97,8,0
40786,-4.97,0,-4.97,8,0
40787,-4.97,0,-4.97,8,0
40788,-4.97,0,-4.97,8,0
40789,-4.97,0,-4.97,8,0
40790,-4.97,0,-4.97,8,0
40791,-4.97,0,-4.97,8,0
40792,-4.97,0,-4.97,8,0
40793,-4.97,0,-4.97,8,0
40794,-4.97,0,-4.97,8,0
40795,-4.97,0,-4.97,8,0
40796,-4.97,0,-4.97,8,0
40797,-4.97,0,-4.97,8,0
40798,-4.97,0,-4.97,8,0
40799,-4.97,0,-4.97,8,0
40800,-4.97,0,-4.97,8,0
40801,-4.87,0,-4.87,1,0
40802,-4.87,0,-4.87,1,0
40803,-4.87,0,-4.87,1,0
40804,-4.87,0,-4.87,1,0
40805,-4.87,0,-4.87,1,0
40806,-4.87,0,-4.87,1,0
40807,-4.87,0,-4.87,1,0
40808,-4.87,0,-4.87,1,0
40809,-4.87,0,-4.87,1,0
40810,-4.87,0,-4.87,1,0
40811,-4.87,0,-4.87,1,0
40812,-4.87,0,-4.87,1,0
40813,-4.87,0,-4.87,1,0
40814,-4.87,0,-4.87,1,0
40815,-4.87,0,-4.87,1,0
40816,-4.87,0,-4.87,1,0
40817,-4.87,0,-4.87,1,0
40818,-4.87,0,-4.87,1,0
40819,-4.87,0,-4.87,1,0
40820,-4.87,0,-4.87,1,0
40821,-4.87,0,-4.87,1,0
40822,-4.87,0,-4.87,1,0
40823,-4.87,0,-4.87,1,0
40824,-4.87,0,-4.87,1,0
40825,-4.87,0,-4.87,1,0
40826,-4.87,0,-4.87,1,0
40827,-4.87,0,-4.87,1,0
40828,-4.87,0,-4.87,1,0
40829,-4.87,0,-4.87,1,0
40830,-4.87,0,-4.87,1,0
40831,-4.87,0,-4.87,1,0
40832,-4.87,0,-4.87,1,0
40833,-4.87,0,-4.87,1,0
40834,-4.87,0,-4.87,1,0
40835,-4.87,0,-4.87,1,0
40836,-4.87,0,-4.87,1,0
40837,-4.87,0,-4.87,1,0
40838,-4.87,0,-4.87,1,0
40839,-4.87,0,-4.87,1,0
40840,-4.87,0,-4.87,1,0
40841,-4.87,0,-4.87,1,0
40842,-4.87,0,-4.87,1,0
40843,-4.87,0,-4.87,1,0
40844,-4.87,0,-4.87,1,0
40845,-4.87,0,-4.87,1,0
40846,-4.87,0,-4.87,1,0
40847,-4.87,0,-4.87,1,0
40848,-4.87,0,-4.87,1,0
40849,-4.87,0,-4.87,1,0
40850,-4.87,0,-4.87,1,0
40851,-4.87,0,-4.87,1,0
40852,-4.87,0,-4.87,1,0
40853,-4.87,0,-4.87,1,0
40854,-4.87,0,-4.87,1,0
40855,-4.87,0,-4.87,1,0
40856,-4.87,0,-4.87,1,0
40857,-4.87,0,-4.87,1,0
40858,-4.87,0,-4.87,1,0
40859,-4.87,0,-4.87,1,0
40860,-4.87,0,-4.87,1,0
40861,-4.87,0,-4.87,1,0
40862,-4.87,0,-4.87,1,0
40863,-4.87,0,-4.87,1,0
40864,-4.87,0,-4.87,1,0
40865,-4.87,0,-4.87,1,0
40866,-4.87,0,-4.87,1,0
40867,-4.87,0,-4.87,1,0
40868,-4.87,0,-4.87,1,0
40869,-4.87,0,-4.87,1,0
40870,-4.87,0,-4.87,1,0
40871,-4.87,0,-4.87,1,0
40872,-4.87,0,-4.87,1,0
40873,-4.87,0,-4.87,1,0
40874,-4.87,0,-4.87,1,0
40875,-4.87,0,-4.87,1,0
40876,-4.87,0,-4.87,1,0
40877,-4.87,0,-4.87,1,0
40878,-4.87,0,-4.87,1,0
40879,-4.87,0,-4.87,1,0
40880,-4.87,0,-4.87,1,0
40881,-4.87,0,-4.87,1,0
40882,-4.87,0,-4.87,1,0
40883,-4.87,0,-4.87,1,0
40884,-4.87,0,-4.87,1,0
40885,-4.87,0,-4.87,1,0
40886,-4.87,0,-4.87,1,0
40887,-4.87,0,-4.87,1,0
40888,-4.87,0,-4.87,1,0
40889,-4.87,0,-4.87,1,0
40890,-4.87,0,-4.87,1,0
40891,-4.87,0,-4.87,1,0
40892,-4.87,0,-4.87,1,0
40893,-4.87,0,-4.87,1,0
40894,-4.87,0,-4.87,1,0
40895,-4.87,0,-4.87,1,0
40896,-4.87,0,-4.87,1,0
40897,-4.87,0,-4.87,1,0
40898,-4.87,0,-4.87,1,0
40899,-4.87,0,-4.87,1,0
40900,-4.87,0,-4.87,1,0
40901,-4.87,0,-4.87,2,0
40902,-4.87,0,-4.87,2,0
40903,-4.87,0,-4.87,2,0
40904,-4.87,0,-4.87,2,0
40905,-4.87,0,-4.87,2,0
40906,-4.87,0,-4.87,2,0
40907,-4.87,0,-4.87,2,0
40908,-4.87,0,-4.87,2,0
40909,-4.87,0,-4.87,2,0
40910,-4.87,0,-4.87,2,0
40911,-4.87,0,-4.87,2,0
40912,-4.87,0,-4.87,2,0
40913,-4.87,0,-4.87,2,0
40914,-4.87,0,-4.87,2,0
40915,-4.87,0,-4.87,2,0
40916,-4.87,0,-4.87,2,0
40917,-4.87,0,-4.87,2,0
40918,-4.87,0,-4.87,2,0
40919,-4.87,0,-4.87,2,0
40920,-4.87,0,-4.87,2,0
40921,-4.87,0,-4.87,2,0
40922,-4.87,0,-4.87,2,0
40923,-4.87,0,-4.87,2,0
40924,-4.87,0,-4.87,2,0
40925,-4.87,0,-4.87,2,0
40926,-4.87,0,-4.87,2,0
40927,-4.87,0,-4.87,2,0
40928,-4.87,0,-4.87,2,0
40929,-4.87,0,-4.87,2,0
40930,-4.87,0,-4.87,2,0
40931,-4.87,0,-4.87,2,0
40932,-4.87,0,-4.87,2,0
40933,-4.87,0,-4.87,2,0
40934,-4.87,0,-4.87,2,0
40935,-4.87,0,-4.87,2,0
40936,-4.87,0,-4.87,2,0
40937,-4.87,0,-4.87,2,0
40938,-4.87,0,-4.87,2,0
40939,-4.87,0,-4.87,2,0
40940,-4.87,0,-4.87,2,0
40941,-4.87,0,-4.87,2,0
40942,-4.87,0,-4.87,2,0
40943,-4.87,0,-4.87,2,0
40944,-4.87,0,-4.87,2,0
40945,-4.87,0,-4.87,2,0
40946,-4.87,0,-4.87,2,0
40947,-4.87,0,-4.87,2,0
40948,-4.87,0,-4.87,2,0
40949,-4.87,0,-4.87,2,0
40950,-4.87,0,-4.87,2,0
40951,-4.87,0,-4.87,2,0
40952,-4.87,0,-4.87,2,0
40953,-4.87,0,-4.87,2,0
40954,-4.87,0,-4.87,2,0
40955,-4.87,0,-4.87,2,0
40956,-4.87,0,-4.87,2,0
40957,-4.87,0,-4.87,2,0
40958,-4.87,0,-4.87,2,0
40959,-4.87,0,-4.87,2,0
40960,-4.87,0,-4.87,2,0
40961,-4.87,0,-4.87,2,0
40962,-4.87,0,-4.87,2,0
40963,-4.87,0,-4.87,2,0
40964,-4.87,0,-4.87,2,0
40965,-4.87,0,-4.87,2,0
40966,-4.87,0,-4.87,2,0
40967,-4.87,0,-4.87,2,0
40968,-4.87,0,-4.87,2,0
40969,-4.87,0,-4.87,2,0
40970,-4.87,0,-4.87,2,0
40971,-4.87,0,-4.87,2,0
40972,-4.87,0,-4.87,2,0
40973,-4.87,0,-4.87,2,0
40974,-4.87,0,-4.87,2,0
40975,-4.87,0,-4.87,2,0
40976,-4.87,0,-4.87,2,0
40977,-4.87,0,-4.87,2,0
40978,-4.87,0,-4.87,2,0
40979,-4.87,0,-4.87,2,0
40980,-4.87,0,-4.87,2,0
40981,-4.87,0,-4.87,2,0
40982,-4.87,0,-4.87,2,0
40983,-4.87,0,-4.87,2,0
40984,-4.87,0,-4.87,2,0
40985,-4.87,0,-4.87,2,0
40986,-4.87,0,-4.87,2,0
40987,-4.87,0,-4.87,2,0
40988,-4.87,0,-4.87,2,0
