Trial,S1_A_val,S1_A_std,S1_B_val,S2_A_val,S2_A_std,S2_B_val
4506,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4507,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4508,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4509,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4510,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4511,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4512,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4513,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4514,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4515,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4516,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4517,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4518,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4519,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4520,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4521,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4522,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4523,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4524,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4525,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4526,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4527,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4528,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4529,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4530,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4531,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4532,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4533,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4534,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4535,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4536,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4537,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4538,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4539,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4540,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4541,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4542,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4543,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4544,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4545,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4546,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4547,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4548,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4549,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4550,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4551,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4552,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4553,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4554,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4555,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4556,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4557,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4558,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4559,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4560,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4561,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4562,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4563,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4564,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4565,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4566,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4567,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4568,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4569,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4570,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4571,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4572,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4573,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4574,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4575,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4576,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4577,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4578,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4579,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4580,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4581,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4582,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4583,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4584,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4585,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4586,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4587,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4588,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4589,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4590,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4591,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4592,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4593,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4594,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4595,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4596,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4597,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4598,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4599,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4600,-10,0.175,10,-1.9798657718120807,0,-1.9798657718120807
4601,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4602,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4603,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4604,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4605,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4606,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4607,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4608,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4609,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4610,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4611,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4612,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4613,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4614,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4615,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4616,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4617,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4618,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4619,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4620,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4621,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4622,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4623,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4624,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4625,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4626,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4627,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4628,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4629,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4630,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4631,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4632,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4633,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4634,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4635,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4636,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4637,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4638,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4639,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4640,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4641,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4642,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4643,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4644,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4645,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4646,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4647,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4648,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4649,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4650,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4651,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4652,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4653,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4654,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4655,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4656,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4657,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4658,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4659,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4660,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4661,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4662,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4663,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4664,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4665,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4666,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4667,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4668,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4669,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4670,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4671,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4672,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4673,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4674,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4675,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4676,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4677,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4678,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4679,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4680,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4681,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4682,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4683,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4684,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4685,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4686,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4687,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4688,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4689,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4690,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4691,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4692,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4693,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4694,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4695,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4696,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4697,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4698,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4699,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4700,-10,0.175,10,-1.912751677852349,0,-1.912751677852349
4701,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4702,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4703,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4704,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4705,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4706,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4707,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4708,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4709,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4710,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4711,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4712,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4713,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4714,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4715,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4716,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4717,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4718,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4719,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4720,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4721,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4722,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4723,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4724,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4725,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4726,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4727,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4728,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4729,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4730,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4731,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4732,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4733,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4734,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4735,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4736,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4737,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4738,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4739,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4740,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4741,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4742,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4743,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4744,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4745,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4746,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4747,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4748,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4749,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4750,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4751,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4752,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4753,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4754,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4755,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4756,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4757,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4758,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4759,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4760,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4761,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4762,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4763,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4764,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4765,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4766,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4767,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4768,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4769,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4770,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4771,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4772,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4773,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4774,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4775,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4776,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4777,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4778,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4779,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4780,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4781,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4782,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4783,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4784,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4785,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4786,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4787,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4788,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4789,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4790,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4791,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4792,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4793,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4794,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4795,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4796,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4797,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4798,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4799,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4800,-10,0.175,10,-1.8456375838926173,0,-1.8456375838926173
4801,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4802,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4803,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4804,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4805,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4806,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4807,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4808,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4809,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4810,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4811,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4812,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4813,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4814,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4815,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4816,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4817,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4818,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4819,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4820,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4821,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4822,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4823,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4824,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4825,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4826,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4827,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4828,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4829,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4830,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4831,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4832,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4833,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4834,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4835,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4836,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4837,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4838,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4839,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4840,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4841,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4842,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4843,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4844,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4845,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4846,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4847,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4848,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4849,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4850,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4851,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4852,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4853,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4854,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4855,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4856,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4857,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4858,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4859,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4860,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4861,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4862,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4863,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4864,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4865,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4866,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4867,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4868,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4869,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4870,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4871,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4872,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4873,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4874,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4875,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4876,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4877,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4878,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4879,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4880,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4881,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4882,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4883,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4884,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4885,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4886,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4887,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4888,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4889,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4890,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4891,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4892,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4893,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4894,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4895,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4896,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4897,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4898,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4899,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4900,-10,0.175,10,-1.7785234899328861,0,-1.7785234899328861
4901,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4902,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4903,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4904,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4905,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4906,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4907,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4908,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4909,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4910,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4911,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4912,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4913,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4914,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4915,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4916,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4917,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4918,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4919,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4920,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
4921,-10,0.175,10,-1.7114093959731544,0,-1.7114093959731544
