Trial,S1_A_val,S1_A_std,S1_B_val,S2_A_val,S2_A_std,S2_B_val
7510,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7511,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7512,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7513,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7514,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7515,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7516,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7517,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7518,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7519,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7520,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7521,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7522,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7523,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7524,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7525,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7526,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7527,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7528,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7529,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7530,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7531,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7532,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7533,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7534,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7535,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7536,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7537,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7538,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7539,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7540,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7541,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7542,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7543,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7544,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7545,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7546,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7547,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7548,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7549,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7550,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7551,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7552,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7553,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7554,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7555,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7556,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7557,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7558,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7559,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7560,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7561,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7562,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7563,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7564,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7565,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7566,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7567,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7568,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7569,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7570,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7571,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7572,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7573,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7574,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7575,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7576,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7577,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7578,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7579,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7580,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7581,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7582,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7583,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7584,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7585,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7586,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7587,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7588,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7589,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7590,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7591,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7592,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7593,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7594,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7595,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7596,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7597,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7598,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7599,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7600,0,8,0,0.03355704697986539,0.18,0.03355704697986539
7601,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7602,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7603,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7604,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7605,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7606,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7607,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7608,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7609,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7610,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7611,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7612,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7613,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7614,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7615,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7616,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7617,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7618,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7619,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7620,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7621,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7622,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7623,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7624,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7625,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7626,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7627,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7628,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7629,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7630,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7631,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7632,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7633,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7634,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7635,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7636,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7637,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7638,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7639,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7640,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7641,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7642,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7643,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7644,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7645,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7646,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7647,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7648,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7649,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7650,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7651,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7652,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7653,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7654,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7655,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7656,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7657,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7658,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7659,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7660,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7661,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7662,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7663,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7664,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7665,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7666,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7667,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7668,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7669,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7670,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7671,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7672,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7673,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7674,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7675,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7676,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7677,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7678,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7679,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7680,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7681,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7682,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7683,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7684,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7685,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7686,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7687,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7688,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7689,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7690,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7691,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7692,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7693,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7694,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7695,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7696,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7697,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7698,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7699,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7700,0,8,0,0.10067114093959706,0.18,0.10067114093959706
7701,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7702,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7703,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7704,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7705,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7706,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7707,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7708,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7709,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7710,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7711,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7712,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7713,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7714,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7715,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7716,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7717,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7718,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7719,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7720,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7721,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7722,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7723,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7724,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7725,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7726,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7727,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7728,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7729,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7730,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7731,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7732,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7733,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7734,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7735,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7736,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7737,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7738,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7739,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7740,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7741,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7742,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7743,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7744,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7745,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7746,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7747,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7748,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7749,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7750,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7751,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7752,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7753,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7754,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7755,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7756,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7757,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7758,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7759,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7760,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7761,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7762,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7763,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7764,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7765,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7766,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7767,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7768,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7769,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7770,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7771,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7772,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7773,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7774,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7775,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7776,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7777,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7778,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7779,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7780,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7781,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7782,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7783,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7784,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7785,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7786,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7787,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7788,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7789,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7790,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7791,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7792,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7793,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7794,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7795,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7796,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7797,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7798,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7799,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7800,0,8,0,0.16778523489932873,0.18,0.16778523489932873
7801,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7802,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7803,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7804,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7805,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7806,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7807,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7808,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7809,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7810,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7811,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7812,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7813,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7814,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7815,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7816,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7817,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7818,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7819,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7820,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7821,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7822,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7823,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7824,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7825,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7826,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7827,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7828,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7829,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7830,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7831,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7832,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7833,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7834,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7835,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7836,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7837,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7838,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7839,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7840,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7841,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7842,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7843,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7844,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7845,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7846,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7847,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7848,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7849,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7850,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7851,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7852,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7853,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7854,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7855,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7856,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7857,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7858,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7859,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7860,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7861,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7862,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7863,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7864,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7865,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7866,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7867,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7868,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7869,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7870,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7871,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7872,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7873,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7874,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7875,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7876,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7877,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7878,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7879,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7880,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7881,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7882,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7883,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7884,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7885,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7886,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7887,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7888,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7889,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7890,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7891,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7892,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7893,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7894,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7895,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7896,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7897,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7898,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7899,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7900,0,8,0,0.2348993288590604,0.18,0.2348993288590604
7901,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7902,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7903,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7904,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7905,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7906,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7907,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7908,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7909,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7910,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7911,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7912,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7913,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7914,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7915,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7916,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7917,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7918,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7919,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7920,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7921,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7922,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7923,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7924,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7925,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7926,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7927,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7928,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7929,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7930,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7931,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7932,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7933,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7934,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7935,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7936,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7937,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7938,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7939,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7940,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7941,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7942,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7943,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7944,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7945,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7946,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7947,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7948,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7949,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7950,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7951,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7952,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7953,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7954,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7955,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7956,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7957,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7958,0,8,0,0.30201342281879207,0.18,0.30201342281879207
7959,0,8,0,0.30201342281879207,0.18,0.30201342281879207
