Trial,S1_A_val,S1_A_std,S1_B_val,S2_A_val,S2_A_std,S2_B_val,Decision (S1>S2)
9253,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9254,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9255,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9256,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9257,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9258,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9259,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9260,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9261,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9262,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9263,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9264,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9265,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9266,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9267,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9268,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9269,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9270,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9271,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9272,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9273,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9274,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9275,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9276,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9277,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9278,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9279,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9280,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9281,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9282,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9283,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9284,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9285,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9286,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9287,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9288,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9289,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9290,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9291,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9292,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9293,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9294,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9295,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9296,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9297,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9298,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,1
9299,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9300,-0.7537688442211046,0,-0.7537688442211046,-0.7537688442211046,8,-0.7537688442211046,0
9301,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9302,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9303,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9304,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9305,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9306,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9307,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9308,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9309,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9310,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9311,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9312,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9313,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9314,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9315,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9316,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9317,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9318,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9319,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9320,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9321,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9322,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9323,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9324,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9325,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9326,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9327,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9328,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9329,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9330,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9331,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9332,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9333,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9334,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9335,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9336,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9337,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9338,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9339,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9340,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9341,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9342,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9343,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9344,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9345,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9346,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9347,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9348,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9349,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9350,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9351,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9352,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9353,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9354,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9355,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9356,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9357,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9358,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9359,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9360,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9361,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9362,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9363,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9364,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9365,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9366,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9367,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9368,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9369,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9370,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9371,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9372,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9373,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9374,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9375,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9376,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9377,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9378,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9379,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9380,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9381,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9382,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9383,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9384,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9385,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9386,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9387,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9388,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9389,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9390,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9391,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9392,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9393,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9394,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9395,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9396,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9397,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9398,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,1
9399,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9400,-0.6532663316582905,0,-0.6532663316582905,-0.6532663316582905,8,-0.6532663316582905,0
9401,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9402,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9403,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9404,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9405,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9406,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9407,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9408,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9409,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9410,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9411,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9412,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9413,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9414,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9415,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9416,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9417,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9418,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9419,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9420,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9421,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9422,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9423,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9424,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9425,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9426,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9427,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9428,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9429,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9430,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9431,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9432,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9433,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9434,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9435,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9436,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9437,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9438,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9439,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9440,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9441,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9442,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9443,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9444,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9445,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9446,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9447,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9448,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9449,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9450,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9451,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9452,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9453,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9454,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9455,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9456,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9457,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9458,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9459,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9460,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9461,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9462,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9463,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9464,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9465,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9466,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9467,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9468,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9469,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9470,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9471,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9472,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9473,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9474,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9475,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9476,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9477,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9478,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9479,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9480,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9481,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9482,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9483,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9484,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9485,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9486,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9487,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9488,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9489,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9490,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9491,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9492,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9493,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9494,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9495,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9496,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9497,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,1
9498,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9499,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9500,-0.5527638190954764,0,-0.5527638190954764,-0.5527638190954764,8,-0.5527638190954764,0
9501,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9502,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9503,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9504,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9505,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,1
9506,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,1
9507,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9508,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9509,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9510,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9511,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9512,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9513,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9514,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9515,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,1
9516,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9517,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9518,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,1
9519,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9520,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9521,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,1
9522,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,1
9523,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9524,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9525,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,1
9526,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9527,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,1
9528,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9529,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,1
9530,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9531,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,1
9532,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9533,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
9534,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,1
9535,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,1
9536,-0.4522613065326624,0,-0.4522613065326624,-0.4522613065326624,8,-0.4522613065326624,0
