Trial,S1_A_val,S1_A_std,S1_B_val,S2_A_val,S2_A_std,S2_B_val,Decision (S1>S2)
6826,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6827,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6828,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6829,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6830,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6831,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6832,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6833,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6834,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6835,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6836,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,0
6837,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6838,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6839,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6840,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6841,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6842,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6843,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6844,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6845,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6846,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6847,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6848,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6849,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6850,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6851,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6852,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6853,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6854,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6855,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6856,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6857,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6858,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6859,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6860,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6861,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6862,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6863,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6864,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6865,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6866,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6867,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6868,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6869,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6870,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6871,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6872,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6873,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6874,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6875,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6876,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6877,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6878,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6879,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6880,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6881,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6882,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6883,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6884,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6885,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6886,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6887,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6888,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6889,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6890,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6891,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6892,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6893,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6894,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6895,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6896,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6897,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6898,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6899,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6900,-10,0.18,10,-0.4362416107382554,0,-0.4362416107382554,1
6901,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6902,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6903,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6904,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6905,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6906,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6907,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6908,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6909,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6910,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6911,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6912,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6913,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6914,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6915,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6916,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6917,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6918,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6919,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6920,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6921,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6922,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6923,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6924,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6925,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6926,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6927,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6928,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6929,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6930,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6931,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6932,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6933,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6934,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6935,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6936,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6937,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6938,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6939,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6940,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6941,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6942,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6943,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6944,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6945,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6946,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6947,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6948,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6949,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6950,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6951,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6952,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6953,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6954,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6955,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6956,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6957,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6958,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6959,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6960,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6961,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6962,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6963,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6964,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6965,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6966,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6967,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6968,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6969,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6970,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6971,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6972,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6973,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6974,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6975,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6976,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6977,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6978,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6979,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6980,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6981,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6982,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6983,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6984,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6985,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6986,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6987,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6988,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6989,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6990,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,0
6991,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6992,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6993,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6994,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6995,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6996,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6997,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6998,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
6999,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
7000,-10,0.18,10,-0.36912751677852373,0,-0.36912751677852373,1
7001,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7002,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7003,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7004,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7005,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7006,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7007,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7008,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7009,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7010,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,0
7011,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7012,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7013,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7014,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7015,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7016,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7017,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7018,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7019,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7020,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7021,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7022,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7023,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7024,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7025,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7026,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7027,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7028,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7029,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7030,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7031,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,0
7032,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7033,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7034,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7035,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7036,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7037,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7038,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7039,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7040,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7041,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7042,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7043,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7044,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7045,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7046,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7047,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7048,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7049,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7050,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7051,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7052,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7053,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7054,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7055,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7056,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7057,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7058,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7059,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7060,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7061,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7062,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7063,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7064,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7065,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7066,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7067,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7068,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7069,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7070,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7071,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7072,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7073,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7074,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7075,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7076,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7077,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7078,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7079,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7080,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7081,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7082,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7083,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7084,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7085,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7086,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7087,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7088,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,0
7089,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7090,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7091,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7092,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7093,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7094,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,0
7095,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7096,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7097,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7098,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7099,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,0
7100,-10,0.18,10,-0.30201342281879207,0,-0.30201342281879207,1
7101,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7102,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7103,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7104,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7105,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7106,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7107,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7108,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7109,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7110,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,0
7111,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7112,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7113,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7114,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7115,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7116,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7117,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7118,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7119,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7120,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7121,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7122,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7123,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7124,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7125,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7126,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7127,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7128,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7129,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7130,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7131,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7132,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7133,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7134,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7135,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7136,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7137,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,0
7138,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7139,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7140,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7141,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7142,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7143,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7144,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7145,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7146,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7147,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7148,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7149,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7150,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7151,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7152,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7153,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7154,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7155,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7156,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7157,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7158,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7159,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7160,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7161,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7162,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7163,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7164,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7165,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7166,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7167,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7168,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7169,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7170,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7171,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7172,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7173,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7174,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7175,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7176,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7177,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7178,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7179,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7180,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7181,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7182,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7183,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7184,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7185,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7186,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7187,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7188,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,0
7189,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7190,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7191,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7192,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7193,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7194,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7195,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7196,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,0
7197,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7198,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7199,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7200,-10,0.18,10,-0.2348993288590604,0,-0.2348993288590604,1
7201,-10,0.18,10,-0.16778523489932873,0,-0.16778523489932873,1
7202,-10,0.18,10,-0.16778523489932873,0,-0.16778523489932873,1
7203,-10,0.18,10,-0.16778523489932873,0,-0.16778523489932873,1
7204,-10,0.18,10,-0.16778523489932873,0,-0.16778523489932873,1
7205,-10,0.18,10,-0.16778523489932873,0,-0.16778523489932873,1
7206,-10,0.18,10,-0.16778523489932873,0,-0.16778523489932873,1
7207,-10,0.18,10,-0.16778523489932873,0,-0.16778523489932873,1
7208,-10,0.18,10,-0.16778523489932873,0,-0.16778523489932873,0
7209,-10,0.18,10,-0.16778523489932873,0,-0.16778523489932873,1
7210,-10,0.18,10,-0.16778523489932873,0,-0.16778523489932873,1
7211,-10,0.18,10,-0.16778523489932873,0,-0.16778523489932873,1
7212,-10,0.18,10,-0.16778523489932873,0,-0.16778523489932873,1
